NODE 8 8 0 0 0 0
1.61629 0.814678 0
1.57826 0.886113 0
1.62715 1.01921 0
1.55996 1.08468 0
1.60917 1.23753 0
1.59545 1.38081 0
1.63254 1.56282 0
1.57226 1.67869 0
1.59389 1.88691 0
1.63819 2.18385 0
1.27235 2.31316 0
1.10739 2.34132 0
0.713836 3.17064 0
-0.056745 26.0099 0
-0.00221753 0.00975103 0
-1.74384 3.66642 0
-1.7252 2.42983 0
-1.64679 2.08894 0
-1.69212 1.92102 0
-1.69479 1.71341 0
-1.72566 1.59518 0
-1.7236 1.44627 0
-1.76418 1.31441 0
-1.77103 1.18336 0
-1.77434 1.06613 0
-1.77098 0.929313 0
-1.75644 0.823713 0
-1.79394 0.738494 0
-1.83457 0.660955 0
-1.82593 0.560438 0
-1.80075 0.465707 0
-1.71674 0.339551 0
-1.69066 0.256443 0
-1.74021 0.184838 0
-1.7477 0.0896968 0
-1.72996 0.0113227 0
-1.73809 -0.0815709 0
-1.6927 -0.157385 0
-1.7228 -0.244026 0
-1.70911 -0.326401 0
-1.73037 -0.417405 0
-1.73714 -0.508371 0
-1.71075 -0.59113 0
-1.71755 -0.68739 0
-1.72893 -0.787917 0
-1.69802 -0.874539 0
-1.73584 -1.18189 0
-1.74035 -1.32939 0
-1.74893 -1.49373 0
-1.75534 -1.68038 0
-1.75 -1.86845 0
-1.79848 -2.17206 0
-1.58329 -3.13262 0
-0.00244038 -0.00969766 0
-0.000229142 -0.00999737 0
0.00196152 -0.00980574 0
1.35664 -3.21553 0
1.53615 -2.50676 0
1.42051 -2.05722 0
1.45089 -1.88661 0
1.50801 -1.72337 0
1.48794 -1.52411 0
1.50536 -1.39154 0
1.47081 -1.23415 0
1.52036 -1.15611 0
1.50815 -1.03652 0
1.50512 -0.931399 0
1.53058 -0.848417 0
1.56953 -0.774005 0
1.5293 -0.670933 0
1.55973 -0.596787 0
1.52956 -0.502539 0
1.55191 -0.428575 0
1.58044 -0.35582 0
1.56614 -0.274406 0
1.56758 -0.197698 0
1.5952 -0.123808 0
1.56959 -0.0359752 0
1.57962 0.0344675 0
1.60644 0.107037 0
1.55971 0.179417 0
1.57719 0.269225 0
1.59289 0.34585 0
1.57446 0.421875 0
1.60002 0.512172 0
1.61108 0.602357 0
1.58032 0.678959 0
1.60884 0.784684 0
1.60441 0.880209 0
1.58591 0.971847 0
1.57879 1.07496 0
1.59727 1.20363 0
1.57844 1.33919 0
1.59023 1.50575 0
1.62322 1.69931 0
1.6319 1.89391 0
1.58728 2.05926 0
1.49065 2.21514 0
1.31989 2.26325 0
1.11868 2.21336 0
1.01318 2.41617 0
0.699669 3.91802 0
-0.000447004 0.00999 0
-0.0026197 0.00965076 0
-1.68317 3.21618 0
-1.74072 2.2944 0
-1.67548 2.00122 0
-1.72577 1.82259 0
-1.70463 1.61763 0
-1.73695 1.47696 0
-1.78766 1.19448 0
-1.79148 1.07643 0
-1.7794 0.956106 0
-1.80517 0.861022 0
-1.80751 0.757953 0
-1.84897 0.67985 0
-1.81081 0.575293 0
-1.85566 0.492885 0
-1.72193 0.364061 0
-1.72755 0.27943 0
-1.72903 0.195103 0
-1.75636 0.113209 0
-1.70967 0.0335736 0
-1.75929 -0.0499097 0
-1.72496 -0.131971 0
-1.73649 -0.21706 0
-1.72207 -0.311401 0
-1.73172 -0.411756 0
-1.74043 -0.49699 0
-1.72213 -0.588778 0
-1.74063 -0.683444 0
-1.76057 -0.790752 0
-1.75627 -0.892431 0
-1.72878 -1.00565 0
-1.74936 -1.12523 0
-1.75835 -1.27166 0
-1.77189 -1.43485 0
-1.76584 -1.5657 0
-1.73054 -1.73429 0
-1.7207 -1.94915 0
-1.55189 -2.82136 0
-1.31755 -4.59483 0
-0.000577905 -0.00998329 0
0.00161811 -0.00986822 0
1.24003 -3.25157 0
1.56754 -2.67448 0
1.5311 -1.95093 0
1.50142 -1.71585 0
1.49689 -1.54332 0
1.46703 -1.37402 0
1.52364 -1.29558 0
1.489 -1.14772 0
1.50133 -1.04637 0
1.5244 -0.957183 0
1.53652 -0.858311 0
1.53761 -0.770817 0
1.50881 -0.667825 0
1.5671 -0.605478 0
1.5374 -0.510681 0
1.5505 -0.433637 0
1.55977 -0.35652 0
1.55539 -0.277758 0
1.56693 -0.202813 0
1.58482 -0.128208 0
1.57915 -0.0516962 0
1.55973 0.0289136 0
1.59646 0.106373 0
1.57023 0.175436 0
1.57806 0.264076 0
1.57445 0.336442 0
1.5855 0.419263 0
1.5731 0.497867 0
1.58491 0.586653 0
1.58254 0.67377 0
1.5934 0.770693 0
1.60729 0.87494 0
1.59763 0.971835 0
1.58231 1.06977 0
1.60922 1.20437 0
1.62667 1.34389 0
1.60469 1.46077 0
1.62458 1.6281 0
1.58675 1.77387 0
1.5877 1.98263 0
1.59869 2.2621 0
1.19254 2.32163 0
1.03209 2.3318 0
0.00194029 0.00980996 0
-0.000250778 0.00999686 0
-0.00242972 0.00970033 0
-1.73738 3.4469 0
-1.71814 2.31136 0
-1.72009 2.06818 0
-1.74722 1.85735 0
-1.75716 1.67848 0
-1.74925 1.52398 0
-1.75384 1.36105 0
-1.73945 1.22932 0
-1.76153 1.10608 0
-1.79182 1.01636 0
-1.76684 0.871309 0
-1.78571 0.783424 0
-1.78611 0.676696 0
-1.84505 0.599493 0
-1.80415 0.491868 0
-1.67302 0.353719 0
-1.72663 0.285067 0
-1.70785 0.204042 0
-1.71568 0.121868 0
-1.7594 0.0460714 0
-1.7293 -0.049059 0
-1.74533 -0.127771 0
-1.68756 -0.205322 0
-1.74476 -0.29783 0
-1.69917 -0.374737 0
-1.67923 -0.455828 0
-1.75632 -0.581254 0
-1.72857 -0.659211 0
-1.7774 -0.777453 0
-1.77389 -0.879604 0
-1.74071 -1.005 0
-1.73358 -1.13119 0
-1.74998 -1.28314 0
-1.76246 -1.44642 0
-1.72006 -1.5865 0
-1.73557 -1.78547 0
-1.7555 -2.06453 0
-1.49619 -2.85128 0
-1.29421 -4.80889 0
-0.536682 -13.6595 0
0.00181154 -0.00983455 0
1.24316 -3.19679 0
1.56623 -2.59381 0
1.46596 -2.12305 0
1.48788 -1.89586 0
1.49272 -1.68354 0
1.51195 -1.52856 0
1.5127 -1.39833 0
1.49379 -1.25344 0
1.49648 -1.13795 0
1.50815 -1.03652 0
1.52213 -0.941923 0
1.51309 -0.838721 0
1.54907 -0.770246 0
1.55453 -0.688062 0
1.57103 -0.595209 0
1.54234 -0.495576 0
1.56434 -0.421007 0
1.55231 -0.344139 0
1.55718 -0.267572 0
1.57815 -0.193772 0
1.5956 -0.118574 0
1.56946 -0.0410978 0
1.58962 0.0346857 0
1.60644 0.107037 0
1.60939 0.185131 0
1.62826 0.266987 0
1.62335 0.34689 0
1.62417 0.429489 0
1.6017 0.506919 0
1.62242 0.600538 0
1.63315 0.707978 0
1.62682 0.793452 0
1.63364 0.889284 0
1.60296 0.982297 0
1.58705 1.08059 0
1.62922 1.2277 0
1.65301 1.37479 0
1.60005 1.49531 0
1.59771 1.65448 0
1.63467 1.85169 0
1.64966 2.07391 0
1.60031 2.24869 0
1.19987 2.37401 0
1.02479 2.35684 0
0.745552 3.95026 0
-0.000348995 0.00999391 0
-0.0126246 0.04838 0
-1.77197 3.4405 0
-1.74436 2.37901 0
-1.6748 2.04075 0
-1.78265 1.92004 0
-1.75519 1.69497 0
-1.75257 1.52016 0
-1.79447 1.37386 0
-1.7841 1.21762 0
-1.79424 1.11031 0
-1.76673 0.979315 0
-1.79375 0.884577 0
-1.78571 0.783424 0
-1.83058 0.700421 0
-1.79557 0.589937 0
-1.84109 0.508433 0
-1.77556 0.399748 0
-1.72663 0.285067 0
-1.72966 0.189428 0
-1.7364 0.111923 0
-1.71977 0.0281572 0
-1.76871 -0.0675451 0
-1.73402 -0.144086 0
-1.69537 -0.2232 0
-1.72207 -0.311401 0
-1.71489 -0.395914 0
-1.76129 -0.496736 0
-1.76195 -0.59594 0
-1.77081 -0.688632 0
-1.74487 -0.776867 0
-1.73238 -0.873191 0
-1.72339 -0.995 0
-1.80058 -1.1749 0
-1.74998 -1.28314 0
-1.73927 -1.42738 0
-1.76521 -1.59639 0
-1.76827 -1.79545 0
-1.78017 -2.04331 0
-1.5522 -2.84399 0
-1.31438 -4.69966 0
-0.000512553 -0.00998686 0
0.00168266 -0.00985742 0
1.30755 -3.24658 0
1.54229 -2.5732 0
1.48161 -2.16084 0
1.59439 -1.73997 0
1.49389 -1.46164 0
1.51301 -1.3534 0
1.56067 -1.26665 0
1.50683 -1.10741 0
1.5249 -1.01172 0
1.53733 -0.916906 0
1.5619 -0.832683 0
1.55726 -0.730303 0
1.57201 -0.647134 0
1.54473 -0.550815 0
1.55024 -0.470261 0
1.57102 -0.395342 0
1.58818 -0.319512 0
1.59179 -0.241446 0
1.59105 -0.168995 0
1.59733 -0.0924649 0
1.59992 -0.0157217 0
1.60883 0.0614393 0
1.59406 0.137697 0
1.59409 0.225794 0
1.61021 0.311156 0
1.59343 0.388053 0
1.60175 0.472545 0
1.62446 0.565282 0
1.60048 0.656794 0
1.63301 0.757152 0
1.5948 0.834629 0
1.61331 0.945579 0
1.59959 1.04375 0
1.6449 1.18962 0
1.60937 1.28589 0
1.60586 1.41451 0
1.59255 1.57524 0
1.61176 1.77827 0
1.56278 1.91275 0
1.58332 2.19937 0
1.23134 2.34655 0
0.733857 2.69176 0
0.234948 5.12462 0
-0.00177944 0.00984041 0
-1.76868 4.19217 0
-1.77284 2.60376 0
-1.69361 2.21716 0
-1.65622 1.97822 0
-1.73864 1.82415 0
-1.73547 1.65775 0
-1.76742 1.50287 0
-1.77508 1.34981 0
-1.77609 1.22927 0
-1.74673 1.07304 0
-1.78422 0.989012 0
-1.80271 0.889 0
-1.75823 0.771372 0
-1.78164 0.688371 0
-1.81262 0.602099 0
-1.84905 0.517133 0
-1.77424 0.405541 0
-1.73259 0.309401 0
-1.71569 0.222068 0
-1.72437 0.139497 0
-1.76885 0.0637171 0
-1.71988 -0.020623 0
-1.76682 -0.106113 0
-1.70998 -0.185371 0
-1.71888 -0.270306 0
-1.76386 -0.358862 0
-1.764 -0.447999 0
-1.7596 -0.537964 0
-1.74853 -0.634235 0
0.636171 -1.79033 0
0.60744 -1.48021 0
0.673979 -1.42904 0
0.751155 -1.41272 0
0.827051 -1.36967 0
0.881902 -1.32301 0
0.952714 -1.27296 0
1.56 0.00340339 0
1.59824 0.0750077 0
1.58183 0.161011 0
1.62009 0.254771 0
1.56788 0.318989 0
1.58954 0.403691 0
1.55878 0.476566 0
1.60941 0.577838 0
1.59831 0.662042 0
1.61897 0.763558 0
1.60091 0.844495 0
1.61331 0.945579 0
1.56771 1.03764 0
1.60868 1.17143 0
1.60517 1.29114 0
1.56382 1.38657 0
1.60282 1.56479 0
1.57037 1.72129 0
1.55013 1.89726 0
1.58332 2.19937 0
1.23599 2.35541 0
1.04733 2.32499 0
0.735147 3.53435 0
-0.00015271 0.00999883 0
-0.00234497 0.00972117 0
-1.74472 3.5772 0
-1.73655 2.38472 0
-1.71864 2.10824 0
-1.76407 1.95063 0
-1.70444 1.68964 0
-1.73381 1.57146 0
-1.76087 1.44835 0
-1.75663 1.29099 0
-1.73777 1.16114 0
-1.77938 1.07712 0
-1.79133 0.954998 0
-1.7618 0.8122 0
-1.78708 0.728858 0
-1.83673 0.654932 0
-1.81819 0.551541 0
-1.81346 0.456351 0
-1.6568 0.333318 0
-1.72032 0.260942 0
-1.71097 0.176057 0
-1.73771 0.0891842 0
-1.75996 0.0115191 0
-1.75849 -0.0729339 0
-1.70316 -0.152752 0
-1.72359 -0.238401 0
-1.72982 -0.324509 0
-1.74145 -0.414069 0
-1.69076 -0.488812 0
-1.74856 -0.604194 0
-1.76398 -0.705968 0
-1.71073 -0.779623 0
-1.73656 -0.908818 0
-1.74632 -1.05449 0
-1.76064 -1.19877 0
-1.72877 -1.31159 0
-1.73373 -1.48074 0
-1.72281 -1.64205 0
-1.6492 -2.12514 0
-1.47334 -3.14168 0
-0.0021644 -0.00976296 0
2.18166e-05 -0.00999998 0
0.00221753 -0.00975103 0
1.42581 -3.1745 0
1.56342 -2.4306 0
1.56653 -1.77845 0
1.49493 -1.53127 0
1.50811 -1.40329 0
1.51602 -1.2891 0
1.53263 -1.18939 0
1.52119 -1.05285 0
1.51593 -0.951865 0
1.53087 -0.868349 0
1.544 -0.780368 0
1.5614 -0.697237 0
1.54647 -0.603348 0
1.53572 -0.515722 0
1.58756 -0.449623 0
1.54885 -0.359375 0
1.58399 -0.288231 0
1.55634 -0.206638 0
1.56446 -0.131729 0
1.56898 -0.0565174 0
1.57989 0.0189444 0
1.58714 0.0953221 0
1.57958 0.181702 0
1.56 0.25057 0
1.57334 0.341606 0
1.56617 0.41415 0
1.56517 0.489744 0
1.59234 0.595353 0
1.60562 0.696046 0
1.60884 0.784684 0
1.58114 0.880957 0
1.6423 1.01379 0
1.55996 1.08468 0
1.59731 1.22013 0
1.61206 1.37683 0
1.59975 1.52476 0
1.57776 1.67352 0
1.57453 1.86399 0
1.60316 2.12261 0
1.28959 2.32649 0
1.09102 2.24937 0
0.966776 2.37043 0
0.644592 3.82608 0
-0.000501572 0.00998741 0
-0.00268281 0.00963341 0
-1.79021 3.34055 0
-1.75706 2.26928 0
-1.74073 2.01133 0
-1.79841 1.6193 0
-1.75315 1.442 0
-1.75278 1.27932 0
-1.80766 1.18236 0
-1.79678 1.04785 0
-1.80063 0.93735 0
-1.78904 0.82476 0
-1.77782 0.725082 0
-1.83885 0.648934 0
-1.81998 0.545604 0
-1.84406 0.457656 0
-1.69712 0.33567 0
-1.71127 0.253859 0
-1.76222 0.165803 0
-1.75769 0.0902093 0
-1.71999 0.00564369 0
-1.7485 -0.0725195 0
-1.73354 -0.149745 0
-1.70454 -0.230069 0
-1.72105 -0.31702 0
-1.71359 -0.401509 0
-1.70197 -0.486007 0
-1.75998 -0.601719 0
-1.73838 -0.689151 0
-1.77178 -0.814439 0
-1.76025 -0.90659 0
-1.73262 -1.03847 0
-1.76456 -1.19299 0
-1.76563 -1.31247 0
-1.75586 -1.47005 0
-1.73683 -1.61255 0
-1.714 -1.80618 0
-1.76124 -2.09896 0
-1.51695 -2.95318 0
-0.0025038 -0.00968148 0
-0.000327191 -0.00999465 0
0.00187587 -0.00982248 0
1.33939 -3.23358 0
1.57364 -2.53062 0
1.48342 -2.03712 0
1.44063 -1.7672 0
1.48236 -1.63912 0
1.5099 -1.51651 0
1.52182 -1.3884 0
1.51736 -1.25639 0
1.5039 -1.12813 0
1.53974 -1.04346 0
1.56862 -0.94252 0
1.54763 -0.838125 0
1.55001 -0.745569 0
1.53795 -0.650857 0
1.53739 -0.570987 0
1.54396 -0.490513 0
1.55605 -0.413305 0
1.56431 -0.336072 0
1.5589 -0.257375 0
1.57938 -0.183439 0
1.59634 -0.108128 0
1.5697 -0.0308249 0
1.5992 0.0505922 0
1.57457 0.130837 0
1.58491 0.21922 0
1.60205 0.30054 0
1.59552 0.37937 0
1.55627 0.449929 0
1.55181 0.530548 0
1.62329 0.653777 0
1.59914 0.735083 0
1.63303 0.847822 0
1.60215 0.925 0
1.59797 1.02785 0
1.59629 1.15446 0
1.59315 1.29011 0
1.56382 1.38657 0
1.57833 1.56118 0
1.55015 1.69912 0
1.5944 1.92559 0
1.59413 2.15434 0
1.23749 2.37719 0
1.03912 2.30676 0
0.721603 3.52694 0
-0.000185343 0.00999828 0
-0.00236618 0.00971603 0
-1.80807 3.64634 0
-1.75619 2.39514 0
-1.70652 2.0794 0
-1.75653 1.91692 0
-1.72013 1.71641 0
-1.71158 1.55132 0
-1.77632 1.46106 0
-1.75278 1.27932 0
-1.75822 1.16652 0
-1.77267 1.0494 0
-1.80898 0.964406 0
-1.77809 0.848107 0
-1.77063 0.742485 0
-1.81143 0.666046 0
-1.82222 0.572377 0
-1.84758 0.484291 0
-1.71563 0.345152 0
-1.72934 0.268118 0
-1.76942 0.193783 0
-1.78629 0.115139 0
-1.75976 0.028812 0
-1.75929 -0.0499097 0
-1.72496 -0.131971 0
-1.68687 -0.210859 0
-1.70437 -0.296694 0
-1.7272 -0.386867 0
-1.73558 -0.477244 0
-1.72019 -0.563075 0
-1.74943 -0.660601 0
-1.7616 -0.763662 0
-1.70498 -0.838474 0
-1.7146 -0.970074 0
-1.76866 -1.13219 0
-1.75439 -1.26005 0
-1.72984 -1.39142 0
-1.77787 -1.59727 0
-1.72617 -1.7527 0
-1.78674 -2.05085 0
-1.52779 -2.77755 0
-0.00275637 -0.00961262 0
-3.32758 -57.4838 0
0.00161811 -0.00986822 0
1.25041 -3.21543 0
1.55589 -2.57669 0
1.44638 -2.05136 0
1.5241 -1.64156 0
1.48184 -1.431 0
1.48435 -1.31038 0
1.49087 -1.1939 0
1.51405 -1.09752 0
1.51475 -0.990772 0
1.51743 -0.891626 0
1.53713 -0.793813 0
1.54616 -0.706679 0
1.5312 -0.614762 0
1.55893 -0.54059 0
1.55429 -0.456715 0
1.56469 -0.379262 0
1.58109 -0.303754 0
1.58394 -0.226133 0
1.58395 -0.138578 0
1.57898 -0.0568774 0
1.56982 0.0239755 0
1.58648 0.105708 0
1.58952 0.182845 0
1.56988 0.252156 0
1.59621 0.330181 0
1.55916 0.401398 0
1.56834 0.47949 0
1.56418 0.555812 0
1.56347 0.641608 0
1.58524 0.741298 0
1.60976 0.849161 0
1.56716 0.925416 0
1.54603 1.01602 0
1.56826 1.142 0
1.59737 1.28487 0
1.58627 1.40647 0
1.56202 1.53499 0
1.58385 1.73606 0
1.57544 1.92824 0
1.60485 2.1837 0
1.23726 2.32079 0
1.03092 2.25557 0
0.726756 3.38281 0
-0.000119901 0.00999928 0
-0.00231323 0.00972877 0
-1.76225 3.61315 0
-1.71704 2.37417 0
-1.68658 2.08275 0
-1.75098 1.94897 0
-1.72721 1.72347 0
-1.72867 1.57711 0
-1.75013 1.42991 0
-1.73211 1.29051 0
-1.73395 1.16684 0
-1.79649 1.08748 0
-1.82663 0.973815 0
-1.77181 0.838023 0
-1.79151 0.744376 0
-1.79377 0.626412 0
-1.81998 0.545604 0
-1.84653 0.447576 0
-1.73053 0.320735 0
-1.72333 0.240297 0
-1.73386 0.145993 0
-1.74865 0.0687047 0
-1.71997 -0.00936609 0
-1.72722 -0.0980785 0
-1.69069 -0.177698 0
-1.71975 -0.264695 0
-1.71487 -0.348894 0
-1.72523 -0.438153 0
-1.72135 -0.526269 0
-1.76733 -0.641055 0
-1.72531 -0.721253 0
-1.75193 -0.833266 0
-1.70112 -0.911637 0
-1.71203 -1.19877 0
-1.7464 -1.37058 0
-1.77605 -1.5541 0
-1.71731 -1.67656 0
3.06628 -1.53715 0
1.46309 -0.647588 0
1.48315 -0.573042 0
1.56587 -0.520138 0
1.5505 -0.433637 0
1.63041 -0.361454 0
1.70404 -0.298568 0
1.73959 0.0379579 0
1.77566 0.124167 0
1.78752 0.211567 0
1.85108 0.328462 0
1.90285 0.42621 0
1.98628 0.546179 0
1.97251 0.659994 0
2.07169 0.797819 0
2.12251 0.93667 0
2.16636 1.10082 0
2.26899 1.31 0
2.11489 1.67847 0
1.71969 2.13314 0
0.00442289 0.00896873 0
0.00235566 0.00971858 0
0.0871736 4.43914 0
-0.591956 3.06333 0
-0.684306 2.69446 0
-0.788962 2.55077 0
-1.02216 2.20456 0
-1.0704 2.01312 0
-1.12587 1.87844 0
-1.17587 1.76401 0
-1.24133 1.68143 0
-1.27003 1.55793 0
-1.32326 1.47288 0
-1.39481 1.41937 0
-1.4099 1.3033 0
-1.45548 1.2213 0
-1.5124 1.15006 0
-1.46523 0.99297 0
-1.49111 0.916013 0
-1.55087 0.853056 0
-1.61696 0.790846 0
-1.61142 0.732264 0
-1.63328 0.655746 0
-1.67607 0.568948 0
-1.67101 0.485095 0
-1.71181 0.409012 0
-1.73929 0.328266 0
-1.83227 0.255488 0
-1.82694 0.105757 0
-1.84991 0.0181782 0
-1.87863 -0.0717428 0
-1.92284 -0.166096 0
-1.90043 -0.273416 0
-2.07035 -0.407125 0
-2.12262 -0.539076 0
-2.20233 -0.697014 0
-2.23736 -0.811548 0
-2.26622 -0.982419 0
-2.42489 -1.23219 0
-2.58185 -2.11887 0
-3.25685 -4.16858 0
-14.7632 -31.4802 0
-0.0021644 -0.00976296 0
-0.0921429 -3.51879 0
0.419331 -2.96045 0
0.516363 -2.538 0
0.603455 -2.31256 0
0.684401 -2.09084 0
0.779242 -2.00382 0
0.831698 -1.88464 0
0.867502 -1.73523 0
0.925278 -1.64802 0
0.982048 -1.56783 0
1.01047 -1.45322 0
1.07444 -1.40658 0
1.10202 -1.30753 0
1.14988 -1.2385 0
1.17224 -1.14694 0
1.21844 -1.08273 0
1.2612 -1.01675 0
1.3166 -0.960965 0
1.31944 -0.869184 0
1.35962 -0.804879 0
1.40551 -0.743395 0
1.44861 -0.679351 0
1.47029 -0.60526 0
1.57826 0.0740701 0
1.56244 0.153887 0
1.60272 0.235955 0
1.58956 0.312579 0
1.59923 0.406153 0
